crc32,item
3531369189,NASU.AP.ALLOWED.RAT.BITMAP
3788964263,DS.NASU.AP.ALLOWED.RAT.BITMAP
3308483959,NASU.CLIENT.INITIATED.NUM
3622131484,CPC.BASED.FD.TIMER
580203455,NASU.NW.EMC.PERM.FAIL
1912536476,NASU.CROSS.STACK.REDIAL.TIMER
2226136131,NASU.QUICK.CROSS.STACK.REDIAL.TIMER
3863823041,NASU.EMC.EXIT.TIMER.SHORT
1485255899,NASU.EMC.EXIT.TIMER.LONG
615589535,NASU.EMC.NOSIM.MCC
2832942406,NASU.EMC.PREFER.NORMAL.SERVICE.MCC
293840714,NASU.EMC.RELEASE.EPDN.TIMER
3204059388,DS.NASU.NW.EMC.PERM.FAIL
3320671245,DS.NASU.CROSS.STACK.REDIAL.TIMER
1041711544,DS.NASU.QUICK.CROSS.STACK.REDIAL.TIMER
1312548268,DS.NASU.EMC.EXIT.TIMER.SHORT
1241451638,DS.NASU.EMC.EXIT.TIMER.LONG
2304912541,DS.NASU.EMC.RELEASE.EPDN.TIMER
108937250,NASU.SUPPORTED.DSDS.IND
4281932691,NASU.BLOCK.DUAL.5G.ICON
359093107,NASU.FTA.TEST.MODE
57587188,NASU.PREF.PLMN.COUNT
552319720,NASU.PREF.PLMN.LIST
367863415,NASU.PREF.ACC.TECH
863812100,NASU.FORBID.PLMN.COUNT
2266735367,NASU.FORBID.PLMN.LIST
1699438384,DS.NASU.PREF.PLMN.COUNT
54178866,DS.NASU.PREF.PLMN.LIST
495207296,DS.NASU.PREF.ACC.TECH
3694511373,DS.NASU.FORBID.PLMN.COUNT
460619844,DS.NASU.FORBID.PLMN.LIST
3417655115,NASU.DM.FMT.MODE
233634493,NASU.DM.DL.TCP.DUMP.MODE
2638061486,NASU.WLAN.RSSI.THRESHOLD
2732515360,NASU.AVG.RSRQ.SIGNAL.REPORT
328105027,NASU.ROVOUT.CHECK.WHEN.IN.WIFI
2176042174,NASU.DEREG.IMS.BEFORE.RAT.MODE.UPDATE
1260639160,DS.NASU.DEREG.IMS.BEFORE.RAT.MODE.UPDATE
4223434146,NASU.DEREG.IMS.BEFORE.SIM.REFRESH
2943492003,DS.NASU.DEREG.IMS.BEFORE.SIM.REFRESH
1751925052,NASU.TEST.SENSOR.EVENT.MODE
42542904,NASU.TEST.SENSOR.EVENT.STATUS
3476774917,NASU.CP.THERMAL.CTRL
1720427573,NASU.TEMP.FOR.TEST
1516803509,NASU.TEMP.POLLING.TIME
3072438899,NASU.TEMP.STAGE1
774431689,NASU.TEMP.STAGE2
3462145512,NASU.TEMP.HYSTERESIS
2196014264,NASU.TEMP.TEST.LOOP
3634703376,NASU_IMS_SVC_IPC_ENABLE
3598406551,NR.MODE.SET.CURRENT.CNT
755953287,NR.MODE.SET.HISTORY.TIME
2465113665,NR.MODE.SET.HISTORY
1405502335,NR.MODE.SERVING.PLMNID.HISTORY
2395662910,NR.MODE.SIM.PLMNID.HISTORY
2940772940,DS.NR.MODE.SET.CURRENT.CNT
1014421034,DS.NR.MODE.SET.HISTORY.TIME
2973739163,DS.NR.MODE.SET.HISTORY
3564827452,DS.NR.MODE.SERVING.PLMNID.HISTORY
3177283964,DS.NR.MODE.SIM.PLMNID.HISTORY
3859311275,NASU.MODE.CHANGE.CTRL
2053589480,DS.NASU.MODE.CHANGE.CTRL
4119057697,NASU.MANUAL.CEMODE.SETTING
226392242,PERMANENT_AP_NR_MODE_ENABLE
3817692935,ds_PERMANENT_AP_NR_MODE_ENABLE
1510421282,AP_BASED_EMC
2160720498,NASU.NEW.DSDS.START.STACK.LOGIC
720503420,NASU.DISABLE.SUPL.OVER.WIFI.SUPPORT
2421516167,DS.NASU.DISABLE.SUPL.OVER.WIFI.SUPPORT
3192910270,NASU.NULL.CIPHER.INTEGRITY.CTRL
1181843185,NASU_5GDS_SUPPORT
1483448330,ds_NASU_5GDS_SUPPORT
3395659944,NASU.ENABLE.NRSA.DEPRIORITIZE
663263123,NASU.ENABLE.NRSA.DEPRIORITIZE.DS
4267910541,NASU.LTE.PREF.MODE
2118144159,NASU.LTE.PREF.MODE.DS
640897723,NASU.NB.NTN.TEST.MODE
565201019,NASU.NTN.UE.POSITION.CHECK
113418358,NASU.NB.NTN.METRIC.EVENT.MASK
1773138947,NASU.CLEAR.IA.CTRL
78358794,ENABLE_ILLEGAL_ME_REJECT_CAUSE_FOR_DSDS
2427262722,NASU.DM.ESSENTIAL.MODE
1751606130,NR.CONFIG.DEFAULT.PREF.MODE
4035373221,DS.NR.CONFIG.DEFAULT.PREF.MODE
1897117062,PDP.FWK.RETRY.CONFIG
3573030904,PDP.FWK.RETRY.HOME.IDLE
650644958,PDP.FWK.RETRY.HOME.INCALL
3336912654,PDP.FWK.RETRY.ROAM.IDLE
1598060848,PDP.FWK.RETRY.ROAM.INCALL
389439298,DS.PDP.FWK.RETRY.CONFIG
2915823139,DS.PDP.FWK.RETRY.HOME.IDLE
2394860211,DS.PDP.FWK.RETRY.HOME.INCALL
3218525909,DS.PDP.FWK.RETRY.ROAM.IDLE
4147568221,DS.PDP.FWK.RETRY.ROAM.INCALL
4224198854,NASU.CELLULAR.IDENTIFIER.DISCLOSURE.CTRL
180962156,DS.NASU.CELLULAR.IDENTIFIER.DISCLOSURE.CTRL
2909383380,NASU.SECURITY.ALGORITHMS.CTRL
427440965,DS.NASU.SECURITY.ALGORITHMS.CTRL
774522852,NASU.ICON.POLICY.USING.DORMANT
2845243303,DS.NASU.ICON.POLICY.USING.DORMANT
2632734692,NASU.SAT.MODE.ENTITLEMENT.CFG
687851125,DS.NASU.SAT.MODE.ENTITLEMENT.CFG
2382345566,NASU.SAT.PLMN.ACC.CNTL.CFG
3193232924,DS.NASU.SAT.PLMN.ACC.CNTL.CFG
4292657919,NASU.SAT.ALLOW.PLMN.NUM
2263823140,DS.NASU.SAT.ALLOW.PLMN.NUM
4170048623,NASU.SAT.ALLOW.PLMN.LIST
3925204162,DS.NASU.SAT.ALLOW.PLMN.LIST
3203810745,NASU.SAT.BARRED.PLMN.NUM
2945350932,DS.NASU.SAT.BARRED.PLMN.NUM
1735600717,NASU.SAT.BARRED.PLMN.LIST
3473247520,DS.NASU.SAT.BARRED.PLMN.LIST
672764915,NASU.ALL.SAT.PLMN.NUM
3027677360,DS.NASU.ALL.SAT.PLMN.NUM
4058803477,NASU.ALL.SAT.PLMN.LIST
514134556,DS.NASU.ALL.SAT.PLMN.LIST
3377901717,NASU.P25.DDCM_Ext
97122312,PSS.USIM.Total Error Count
3809160353,PSS.USIM.EF Error List
94129966,PSS.USIM.SW USIM Enb/Dis
1852443894,PSS.UsimNwLockImsiValue
3954551766,Usim.Terminal Profile
2494623845,Usim.Allow WCDMA in SKT/KT
800341581,PSS.USIM.Iccid
464709298,ds_PSS.USIM.Iccid
572340801,PSS.USIM.SIM_CARD_TYPE
511872222,ds_PSS.USIM.SIM_CARD_TYPE
2565668269,PSS.USIM.CARD_START_MODE
1233399931,PSS.EF_ROAMING.Change Flag in LGU
3931924782,PSS.USAT.CMCC LAB TEST
746952780,PSS.USIM.APM_STATUS
3762664749,PSS.Temp Unlock Timer expiry Remaining
2136472771,PSS.RSU Test
3221799221,PSS.RSU KEY Type
1290191826,PSS.DSDS Test SIM Support
2940654786,PSS.USIM.Max EF Error Count
3898282787,PSS.USIM.Enhanced Error List Feature
4015895634,PSS.SMS.CBS Activation
23252526,PSS.SMS.CBS CONFIG_IND
1975656959,PSS.SMS.Store Status - Size
2255780349,PSS.SMS.Store Status - Msg Count
123497934,PSS.SMS.Store Status - Status
4238215065,PSS.SMS.Store - Msg Length
2263088183,PSS.SMS.Store - Msg Status
369102350,PSS.SMS.Store - Msg0
1627864728,PSS.SMS.Store - Msg1
4161695522,PSS.SMS.Store - Msg2
2399756212,PSS.SMS.Store - Msg3
292407831,PSS.SMS.Store - Msg4
1718286977,PSS.SMS.Store - Msg5
4036732129,PSS.SMS.Store - PID
2536093499,PSS.SMS.Store - Orig Addr Ton
3584428704,PSS.SMS.Store - Orig Addr Npi
197702668,SPSS.SMS.Store - Orig Addr NumDigits
540531541,PSS.SMS.Store - SC Addr Ton
1656252110,PSS.SMS.Store - SC Addr Npi
3224105441,PSS.SMS.Store - SC Addr NumDigits
1850801338,PSS.SMS.Store - Orig Addr0
425184300,PSS.SMS.Store - Orig Addr1
2153684374,PSS.SMS.Store - Orig Addr2
4149849344,PSS.SMS.Store - Orig Addr3
1765619875,PSS.SMS.Store - Orig Addr4
507119669,PSS.SMS.Store - Orig Addr5
3894832612,PSS.SMS.Store - SC Addr0
2669763954,PSS.SMS.Store - SC Addr1
103288008,PSS.SMS.Store - SC Addr2
1898921054,PSS.SMS.Store - SC Addr3
4014713341,PSS.SMS.Store - SC Addr4
2555156843,PSS.SMS.Store - SC Addr5
2212951896,PSS.SMS.UDHI Identifier
734486401,PSS.SMS.UDHI UDLength
1642468166,PSS.SMS.UDHI MsgRefs
3705270453,PSS.SMS.UDHI MsgSeqs
837728671,PSS.SMS.UDHI MsgTots
1365063280,PSS.SMS.Msg Type
2406311881,PSS.SMS.TUI Store Status - Status
193830761,PSS.SMS.IMS SMS CROSS OVER HANDLING
1148094105,PSS.Common.PSS.USIM.INIT_DELAY
3948998483,PSS.Common.ds_PSS.USIM.INIT_DELAY
990232161,PSS.SMS.TC1 Timer Duration
2884824159,PSS.SMS.TR1 Timer Duration
2184861869,PSS.SMS.TR2 Timer Duration
3761684941,PSS.CNS.NoSigWdtEnable
3375935735,PSS.MMC.HPLMN Power on Timer
3641171938,PSS.GMC.PERIODIC_CS_TIMER_VAL
3297092083,PSS.MMC.MMSS RAT ID
1273680548,PSS.MMC.RAL TABLE
3061082598,PSS.MMC.RAL TABLE COUNT
1441795167,ds_PSS.MMC.RAL TABLE
3606608005,ds_PSS.MMC.RAL TABLE COUNT
2354339912,PSS.MMC.SUB MODE
381298142,PSS.MMC.UE_RAT_MODE_CAPABILITY
4204967894,PSS.MMC.RnS HPLMN Start Timer Delay Enb/Dis in 17439
1650924627,PSS.MMC_STACK_REC_TIMER_SUPPORT
1381214148,PSS.CSG_SUPPORTED
1367384535,PSS.CSG_SEL_MODE
4037292250,PSS.ALLOWED_CSG_COUNT
3348478498,PSS.CSG_PLMNID
648253311,PSS.CSGID_CNT
2203934404,PSS.CSGID
3590989837,PSS.CSG_TYPE_IND
2935585754,PSS.CSG_HOME_HNB
2661959122,PSS.CSG_DISPLAYIND
1923075832,PSS.CSG_SAVED_PLMNID
2602988856,PSS.CSG_SAVED_PLMN_RATMODE
4132495577,PSS.CSG_SAVED_PLMN_SELMODE
2887778633,PSS.EHPLMN_List_Supported
809725184,PSS.Stop_By_Mode_Change
90632004,PSS.LastSimProvider
2470786811,ds_PSS.LastSimProvider
1612077649,PSS.GMC_SyncMailbox_Supported
1315692907,PSS.Gmc_N1_EnableTimerAfterEmc
3386331432,DS.PSS.Gmc_N1_EnableTimerAfterEmc
2020816233,PSS.GMC_RoamingOpt
1977474386,PSS.ChinaOpenOperation
419745349,PSS.GMC_SavedFreqSearchOpt
1021091394,PSS.GMC_InterGmcCommFeature
2562927610,PSS.GMC_CrossStackOosRecoveryFeature
3126662247,PSS.GMC_CrossStackOosRecoveryThreshold
1565466341,PSS.GMC_NrRoamingDisableType
1937401415,PSS.GMC_NrAlwaysEnableHplmn
966829563,PSS.GMC_BlockL2NIrat
550753580,PSS.GMC.Enable.LRPLMNSelInd
662395108,PSS.GMC.Enable.TotalOosFoHypo
1163966489,DS.PSS.GMC_NrRoamingDisableType
3952864656,DS.PSS.GMC_NrAlwaysEnableHplmn
1602572095,DS.PSS.GMC_BlockL2NIrat
3090308859,DS.PSS.GMC.Enable.LRPLMNSelInd
2473118069,DS.PSS.GMC.Enable.TotalOosFoHypo
2325882639,PSS.PLMN.INWRoaming.Feature.Enabled
2664989471,PSS.PLMN.INWRoaming.Plmn.List.Count
2912023862,PSS.PLMN.INWRoaming.Plmn.List.Data
805651188,DS.PSS.PLMN.INWRoaming.Feature.Enabled
612361956,DS.PSS.PLMN.INWRoaming.Plmn.List.Count
3670150082,DS.PSS.PLMN.INWRoaming.Plmn.List.Data
3371847948,PSS.PLMN.EnhancedEhplmnFeatureEnabled
855672558,PSS.PLMN.EnhancedEhplmnListCount
303841884,PSS.PLMN.EnhancedEhplmnListData
40519178,DS.PSS.PLMN.EnhancedEhplmnFeatureEnabled
590720536,DS.PSS.PLMN.EnhancedEhplmnListCount
4249808582,DS.PSS.PLMN.EnhancedEhplmnListData
1283068459,PSS.PLMN.SelHplmnFirstWhenHomeFeatureEnable
1771784342,DS.PSS.PLMN.SelHplmnFirstWhenHomeFeatureEnable
978968380,PSS.PLMN.SuppressHplmnOverRplmnFeatureEnable
2410475863,DS.PSS.PLMN.SuppressHplmnOverRplmnFeatureEnable
288983603,PSS.PLMN.TmoSkipModeExpansion
2771000226,DS.PSS.PLMN.TmoSkipModeExpansion
2685855083,PSS.GMC_General_Cust_PowerOn_Highest_Rat_Enabled
4175475818,PSS.GMC_General_Cust_Rat_Enabled
3128146051,PSS.GMC_General_Cust_Rat_Search_Order
689372630,ds_PSS.GMC_General_Cust_PowerOn_Highest_Rat_Enabled
1784526690,ds_PSS.GMC_General_Cust_Rat_Enabled
373807479,ds_PSS.GMC_General_Cust_Rat_Search_Order
903268471,PSS.GMC_Emc_Cust_Rat_Enabled
1566098613,PSS.GMC_Emc_Cust_Rat_Search_Order
2385738835,ds_PSS.GMC_Emc_Cust_Rat_Enabled
1393684868,ds_PSS.GMC_Emc_Cust_Rat_Search_Order
21746259,PSS.GMC_Japan_Spl_Emc_Flow_Enabled
1352375132,ds_PSS.GMC_Japan_Spl_Emc_Flow_Enabled
1612396797,PSS.GMC_Emc_Wait_For_Lte_Attach_Enabled
712958398,ds_PSS.GMC_Emc_Wait_For_Lte_Attach_Enabled
806780365,PSS.PLMN.ImsRejExceptionEnabled
3745829207,DS.PSS.PLMN.ImsRejExceptionEnabled
3497503071,NASU.DivDuplexMode
620966109,Gmc.PowerDownDuplexMode
3434989290,Gmc.DynamicDuplexModeUpdate
607914532,Gmc.DynamicDuplexMode
3551585407,External.AntennaOffset
3456554068,PSS.MCC_BAND_DB.Version
3545266734,PSS.MCC_BAND_DB.Index
170183309,PSS.MCC_BAND_DB.ModifiedBand
1709425820,PSS.MCC_BAND_DB_1
4243232038,PSS.MCC_BAND_DB_2
2347607472,PSS.MCC_BAND_DB_3
1746607113,PSS.MCC_BAND_Download_DB.Version
3646089839,PSS.MCC_BAND_Download_DB.MCC_Index
2650382735,PSS.MCC_BAND_Download_DB.Index
268821166,PSS.MCC_BAND_Download_DB_1
2299310868,PSS.MCC_BAND_Download_DB_2
4262167426,PSS.MCC_BAND_Download_DB_3
3153098077,PSS.GMC.NrListRoamingDisable
2749354913,DS.PSS.GMC.NrListRoamingDisable
690607730,PSS.GMC.EXC.N1DISABLE.EMC.LIST.COUNT
1312649562,PSS.GMC.EXC.N1DISABLE.EMC.LIST
667199296,PSS.GMC.JapanRoamingEmcHandling
1236417911,PSS.LBS.GNSS_Profile
254521535,PSS.LBS.NR_Pos_Profile
3882789707,PSS.LBS.NR_AGNSS_Profile
4170146058,ds_PSS.USIM.Total Error Count
3751057982,ds_PSS.USIM.EF Error List
3511153629,ds_PSS.USIM.SW USIM Enb/Dis
249961877,ds_PSS.UsimNwLockImsiValue
2011686386,ds_Usim.Terminal Profile
1777756519,ds_Usim.Allow WCDMA in SKT/KT
1204618570,ds_PSS.EF_ROAMING.Change Flag in LGU
2338677748,PSS.ds_Temp Unlock Timer expiry Remaining
3595415731,PSS.ds_RSU Test
3448829082,PSS.ds_RSU KEY Type
2166641400,ds_PSS.SMS.TUI Store Status - Status
1927087315,ds_PSS.MMC.HPLMN Power on Timer
4194736149,ds_NASU.DivDuplexMode
867436064,ds_PSS.LBS.NR_Pos_Profile
867506104,ds_PSS.LBS.NR_AGNSS_Profile
1386641484,ds_PSS.MMC.MMSS RAT ID
727582728,ds_PSS.MMC.UE_RAT_MODE_CAPABILITY
1279883583,ds_PSS.CSG_SUPPORTED
1252799045,ds_PSS.CSG_SEL_MODE
701973308,ds_PSS.CSG_SAVED_PLMNID
1717627962,ds_PSS.CSG_SAVED_PLMN_RATMODE
186022363,ds_PSS.CSG_SAVED_PLMN_SELMODE
1355775075,ds_PSS.Stop_By_Mode_Change
551596977,PSS.LTE_DSDS_ENABLED
1884250329,PSS.RSRA.IPv6.Address.Table1
3913691491,PSS.RSRA.IPv6.Address.Table2
4031449541,PSS.RSRA.Check.Option
820695460,PSS.REPORT.DEFAULT.IPV6.MTU
3726243345,ds_PSS.REPORT.DEFAULT.IPV6.MTU
2389208025,PSS.REL11_NW_DB.Version
1817359381,PSS.REL11_NW_DB.Index
4023566754,PSS.REL11_NW_DB.Data
1954348111,PSS.SCPM_ENABLE
3311184670,PSS.NVCA_BAND_DB.Item
2008317283,PSS.NVCA_BAND_DB.Data
3688241622,PSS.ALLOWED_CARRRIERS_LEN
1812935145,PSS.EXCLUDED_CARRRIERS_LEN
478819831,PSS.ALLOWED_CARRRIER_PR
2616126205,PSS.CARRIER_LOCK_POLICY
908849620,PSS.CARRIER_RESTRICTED_STATUS
1536961627,PSS.ALLOWED_CARRRIERS
3131731739,PSS.EXCLUDED_CARRRIERS
4262862643,OMC.GSM.PLMN.LIST.DATA
353644612,OMC.UMTS.PLMN.LIST.DATA
291463226,DS.OMC.GSM.PLMN.LIST.DATA
1814544799,DS.OMC.UMTS.PLMN.LIST.DATA
114265483,OMC.NR.ENHANCED.MCC.BAND.SEARCH
3090130125,OMC.MCC.TO.APPLY.NR.ENHANCED.MCC.BAND.SEARCH
3919388945,DS.OMC.NR.ENHANCED.MCC.BAND.SEARCH
232426150,DS.OMC.MCC.TO.APPLY.NR.ENHANCED.MCC.BAND.SEARCH
688526623,PSS.GMC.RAT.REENABLE
1328545755,DS.PSS.GMC.RAT.REENABLE
228708146,OMC.AVOID.PLMN.LIST.UMTS.LIST.DATA
2067127963,OMC.AVOID.PLMN.LIST.GSM.LIST.DATA
2062692806,DS.OMC.AVOID.PLMN.LIST.UMTS.LIST.DATA
805026970,DS.OMC.AVOID.PLMN.LIST.GSM.LIST.DATA
3594605,PSS.GMC.Last.Registered.NTN.PLMNID
2072943678,PSS.GMC.SkipRoamingOptReplaceRplmn
215835338,DS.PSS.GMC.SkipRoamingOptReplaceRplmn
1018831789,PSS.GMC.SearchUserSelectPlmn
613778769,DS.PSS.GMC.SearchUserSelectPlmn
126413995,PSS.BOW_PRIORITY
1007083721,PSS.Common.PSS.USIM.DELAY_AP_PROACTIVE_CMD
2295858571,PSS.Common.ds_PSS.USIM.DELAY_AP_PROACTIVE_CMD
1008704024,PSS.BIP_AUTHTYPE
1047608447,PSS.BIP_IPTYPE
1948707313,PSS.DS_BIP_AUTHTYPE
3312152869,PSS.DS_BIP_IPTYPE
3281998546,PSS.SUPPORT_VZW_IMSI_SWITCH
4201864890,PSS.DS_SUPPORT_VZW_IMSI_SWITCH
135817933,PSS.CALL_CONTROL_BY_USIM
425742944,DS.PSS.CALL_CONTROL_BY_USIM
1463708923,PSS.BIP_OW_USERNAME_PW
2535057345,PSS.BIP_USERNAME
1518708579,PSS.BIP_PASSWORD
732813309,PSS.DS_BIP_OW_USERNAME_PW
3743454248,PSS.DS_BIP_USERNAME
314365066,PSS.DS_BIP_PASSWORD
286002855,PSS.UICC_VOLTAGE
2735089297,PSS.SET.PSH.FLAG
408517623,PSS.TCP.CHECKSUM.CONFIG
4119951452,PSS.NAD_CODING_STANDARD
3286792999,DS_PSS.SET.PSH.FLAG
1634372140,DS.PSS.TCP.CHECKSUM.CONFIG
210213998,PSS.USAT_BMC_REFRESH
2277769421,PSS.DS_USAT_BMC_REFRESH
74346551,PSS.RTP.Enable.VoiceRtpQualityInd
1780481550,PSS.RTP.Enable.LegacyRxStatistics
1352667702,DS.PSS.RTP.Enable.VoiceRtpQualityInd
1053924367,DS.PSS.RTP.Enable.LegacyRxStatistics
3908961103,PSS.CNS_CoverageLossTimeout
3507621671,PSS.DS_CNS_CoverageLossTimeout
366343639,PSS.GMC_RejectCSFB2G3GBlock
741996991,PSS.DS_GMC_RejectCSFB2G3GBlock
1012600912,PSS.Common.PSS.USIM.PSIM_SUPPORT_ENABLE_IN_ESIM_ONLY_SKU
710145885,PSS.Common.PSS.USIM.ESIM_TRACER_ENABLED
3815356247,!LTEComm.IOT.Ericsson System Compat.
1122901571,!LTEComm.IOT.Samsung System Compat.
4193489369,!LTEComm.IOT.Enabled Mode
1941684439,!LTEComm.ZTE.IOT.Enabled Mode
1054692707,!LTEComm.ERICSSON.IOT.Enabled Mode
134357067,!LTEComm.HW.USB Suspend Enb/Dis
3209873039,!LTEComm.DM.Feature Enable
377066058,!LTEComm.DM.Variable Rate
2833758719,!LTEComm.DM.PHY Rate
1300432859,!LTEComm.DM.L1 Rate
2022504747,!LTEComm.DM.MAC Rate
3166747500,!LTEComm.DM.RLC Rate
1978339083,!LTEComm.DM.PDCP Rate
2334219519,!LTEComm.DM.RRC Rate
4124441683,!LTEComm.DM.NAS Rate
2534719957,!LTEComm.DM.MM Rate
1852075780,!LTEComm.DM.PAL Rate
1450183309,!LTEComm.DM.App Max Rate
138180208,!LTEComm.DM.DM en InIdleDrx
2659124292,!LTEComm.DM.L1 Report Period
644445672,!LTEComm.TE.Mac.Address
4227467304,!LTEComm.PCT test Enb/Dis
2911629321,!LTEComm.FORCED.TX_BACKOFF
2667469653,!LTEL1.DRX.IdleDRX Enable/Disable
926470880,!LTEL1.DRX.ConnDRX Enable/Disable
1465933627,!LTEL1.DRX.ConnDRX ENDC Enable/Disable
412966382,!LTEL1.DRX.ShortDRX Enable/Disable
3355731710,!LTEL1.DRX.ConnDRX PowerDown Enable/Disable
202521712,!LTEL1.DRX.ConnDRX paging monitoring skip Enable/Disable
921069887,!LTEL1.RSSI.SCAN Enable/Disable
3999984349,!LTEL1.DRX.LTE_PSE_ENABLE
348741119,!LTEL1.DRX.Idle 1Rx OFF Enable/Disable
374846131,!LTEL1.DRX.Idle 1Rx OFF CINR Condition
2094137544,!LTEL1.DRX.Idle 1Rx OFF RSSI Condition
3658504610,!LTEL1.DRX.Idle Rx Adapt Enable/Disable
3901761623,!LTEL1.DRX.Idle Rx Adapt SINR Threshold
2883650501,!LTEL1.DRX.Idle Rx Adapt Monitor Period
3309903682,!LTEL1.DRX.SYS_STABLE_TIME
1940981997,!LTEL1.DRX.DCXO_OFFLOAD_ENABLE
1270579629,!LTEL1.DRX.POWER_OPT_ENABLE
1790405657,LTEL1.PCH_GAP_CONFLICT_DETECT
1474739272,!LTEL1.DVFS_PDCCH_ONLY
3741618650,!LTEL1.AFC.TCXO_OFFSET_CAL_ENABLE
1128256397,!LTEL1.RF.HPUE Test Mode
3613525765,!LTEL1.DSP.QS_ENABLE
3815306120,!LTEL1.DSP.QS_FIX_CL_ENABLE
1184215759,!LTEL1.THERMAL_CPU_DVFS
3009672871,!LTEL1.GAP.OPT_ENABLE
334051734,!LTEL1.HAL.FORCED_L2N_GAP
2125644378,!LTEL1.HAL.FORCED_SEARCH
1549783377,!LTEL1.L2N.POWER_OPT
3322362036,!LTEL1.HAL.Wakonda Board Num
3849946831,!LTEL1.HAL.Initial Tx Power
2525726466,!LTEL1.HAL.FIXED.RX.MODE.VALUE
2236940753,!LTEL1.HAL.DISABLE.1RX.MODE
908978786,!LTEL1.HAL.Sidelink Antenna Mode
742439938,!LTEL1.HAL.CLPC Enb/Dis
3031402008,!LTEL1.HAL.SRS Power Add
2200226070,!LTEL1.HAL.DSP clkgating Enb/Dis
2273717676,!LTEL1.HAL.MTM DBG MODE
1229507233,!LTEL1.HAL.MTM Full RX TEST MODE
2349247582,!LTEL1.HAL.RF DEBUG LEVEL
4178049608,!LTEL1.HAL.RF TX DEBUG LEVEL
2262101859,!LTEL1.HAL.DC Tracking Enable/Disable
3212431082,!LTEL1.HAL.Earlier Cell Search Enb/Dis
1634184473,!LTEL1.HAL.TAPC Limit
3664244975,!LTEL1.HAL.TAPC Enable
1736267321,!LTEL1.HAL.TAPC Mode
3267646229,!LTEL1.HAL.TAPC Coex WIFI Test
3415629165,!LTEL1.HAL.TAPC ALPHA1
2385757135,!LTEL1.HAL.TAPC M Period
3962009788,!LTEL1.HAL.TAPC GAMMA
2110889358,!LTEL1.HAL.TAPC Apply Sensor State
2975925311,!LTEL1.HAL.TAPC IS APPROVAL
3864887186,!LTEL1.HAL.TAPC Upper Limit in ENDC
192909672,!LTEL1.HAL.TAPC IS_ALGO_PLIMIT_USED
2357285689,!LTEL1.HAL.TAPC IS_ALGO_POW_ALLOC_SCHEME
2222110319,!LTEL1.HAL.TAPC FIXED_POW_ALLOC_RATIO
600187665,!LTEL1.HAL.TAPC WIFIPOWERGAIN
4177760893,!LTEL1.HAL.TAPC BTPOWERGAIN
1676060235,!LTEL1.HAL.TAS.POW_ALLOC_RATIO_FOR_ALGO_SCHEME
3251886926,!LTEL1.HAL.TAPC PLIMIT FIELD0 TX0
3067407320,!LTEL1.HAL.TAPC PLIMIT FIELD0 TX1
4239651582,!LTEL1.HAL.TAPC PLIMIT FIELD1 TX0
2343879272,!LTEL1.HAL.TAPC PLIMIT FIELD1 TX1
386696441,!LTEL1.HAL.TAPC MCC FCC LIST
654880530,!LTEL1.HAL.TAPC NUM MCC FCC
1573525800,COMMON.TAS.ANTENNA.COUPLING_EN
1195836361,COMMON.TAS.ANTENNA.SWITCH_EN
4159394998,COMMON.TAS.ANTENNA.ORTHOGONAL.MAT
3083762041,COMMON.TAS.ANTENNA.COUPLING
612353884,COMMON.TAS.ANTENNA.COUPLING.SEARCH.IDX
2916281591,!LTE.TAS.NUM_COUPLINGDB_IDX
2086297943,!LTE.TAS.COUPLINGDB_TO_GRP_IDX
3393646956,CTAS.ENABLE.MCC.REGION
2529703007,!LTEL1.HAL.RSSISCAN INIT AGC
3236107677,!LTEL1.HAL.RSSISCAN HOLD TIMER
4200347519,!LTEL1.HAL.RSSISCAN MON TIMER
615760668,!LTEL1.HAL.RSSISCAN THRESHOLD
185724985,!LTEL1.HAL.FREQSCAN RSSI THRESHOLD
556398578,!LTEL1.HAL.SAT RSSI THRESHOLD
411249357,!LTEL1.HAL.RSSISCAN REINIT ENABLE
1305769979,!LTEL1.HAL.RSSISCAN FIXED CENTER ENABLE
2451635417,!LTEL1.HAL.RSSISCAN FIXED CENTER FREQ
3121570721,!LTEL1.OTDOA FINAL REPORT LIMIT
3676115547,!LTEL1.OTDOA FILTER BEYOND Ts
3819948364,!LTEL1.OTDOA FEA CTL
2131431451,!LTEL1.RF.OLAIT RX SINR Threshold
4056201568,!LTEL1.RF.OLAIT RX ULBLER Threshold
3365575586,!TMS.Control.Enable
986009181,!TMS.Control.Mode
924743096,!TMS.Control.Module
2719234451,!TMS.Band.LTE
2809616119,!TMS.Band.NR
4042760620,!TMS.RSRP.Thresh
2967653819,!TMS.RSRP.SwCriteria
3593741862,!LTEL1.RRM.Test pathloss offset value
951001134,!LTEL1.RRM.Blind Scan Enb/Dis
3770066602,!DS_LTEL1.RRM.Blind Scan Enb/Dis
3428896664,!LTEL1.RRM.MMSS SEL VMSPL IDX
2678123591,!LTEL1.RRM.MRU RXCH FREQ
2938027522,!LTEL1.RRM.MRU RXCH FREQ_DS
2905197613,!LTEL1.RRM.RF_IMBALANCE_MODE
93415752,!LTEL1.RRM.Idle Filter Length
3577605936,!LTEL1.RRM.Idle Fast Reselection Enable
2721143645,!LTEL1.RRM.Conn Drx off during HO
1931372320,!LTEL1.RRM.RSRQ Diff. between Neighbor and Serving for Fast MR
1392684264,!LTEL1.RRM.Minimum Serving RSRQ for Fast MR
